Project Name,Package Name,Type Name,Method Name,Code Smell
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkWorkflow,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkWorkflow,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,createStep,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,createCategory,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,createRule,Long Statement
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,testCategoryHierarchy,Long Statement
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,testCategoryHierarchy,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,testCategoryHierarchy,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,testCategoryHierarchy,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,testCategoryHierarchy,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategory,Long Statement
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,getCategories,Long Statement
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,deleteCategory,Long Statement
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,updateHierarchy,Long Statement
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createHierarchy1,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createHierarchy1,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createHierarchy1,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createHierarchy1,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Long Statement
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Long Statement
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Long Statement
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Long Statement
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Long Statement
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Long Statement
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Magic Number
bulletJournal,com.bulletjournal.templates,CategoryControllerTest,createCategoriesWithHierarchy1,Magic Number
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpressionTest,test,Long Statement
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpressionTest,test,Magic Number
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpressionTest,test,Magic Number
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpressionTest,test,Magic Number
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpressionTest,test,Magic Number
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpressionTest,test,Magic Number
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpressionTest,test,Magic Number
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpression,getType,Missing default
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpression,toText,Missing default
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpression,getType,Magic Number
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpression,getType,Magic Number
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpression,getType,Missing default
bulletJournal,com.bulletjournal.templates.workflow.models,RuleExpression,toText,Missing default
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,getAlgorithmSampleTasks,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,getAlgorithmSampleTasks,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Complex Method
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,linkTasksToSelection,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,generateDb,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,generateDb,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,generateDb,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,generateDb,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,generateDb,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,testCompany,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,testTopic,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,findDataFromLeetCode,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,findDataFromLeetCode,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,findDataFromLeetCode,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,findDataFromLeetCode,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,findDataFromLeetCode,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,findDataFromLeetCode,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,findDataFromLeetCode,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,findDataFromLeetCode,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,findDataFromLeetCode,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,findDataFromLeetCode,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,getDataForCompany,Complex Method
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,getDataForCompany,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,getDataForCompany,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,getDataForCompany,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,getDataForCompany,Long Statement
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,getDataForCompany,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,getDataForCompany,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,getDataForCompany,Magic Number
bulletJournal,com.bulletjournal.templates.resourcefinder,LeetCodeAnalyzer,getDataForCompany,Magic Number
bulletJournal,com.bulletjournal.notifications,NotificationServiceTest,testGetUser,Long Statement
bulletJournal,com.bulletjournal.notifications,NotificationServiceTest,testGetUser,Magic Number
bulletJournal,com.bulletjournal.notifications,NotificationServiceTest,testGetUser,Magic Number
bulletJournal,com.bulletjournal.notifications,NotificationServiceTest,testGetUser,Magic Number
bulletJournal,com.bulletjournal.notifications,NotificationServiceTest,testGetUser,Magic Number
bulletJournal,com.bulletjournal.notifications,NotificationServiceTest,testGetUser,Magic Number
bulletJournal,com.bulletjournal.notifications,ProjectItemAuditable,ProjectItemAuditable,Long Parameter List
bulletJournal,com.bulletjournal.notifications,ProjectItemAuditable,toRepositoryNoteAuditable,Long Statement
bulletJournal,com.bulletjournal.notifications,ProjectItemAuditable,toRepositoryTaskAuditable,Long Statement
bulletJournal,com.bulletjournal.notifications,ProjectItemAuditable,toRepositoryTransactionAuditable,Long Statement
bulletJournal,com.bulletjournal.notifications,Auditable,Auditable,Long Parameter List
bulletJournal,com.bulletjournal.notifications,Auditable,toRepositoryAuditable,Long Statement
bulletJournal,com.bulletjournal.notifications,Event,toString,Long Statement
bulletJournal,com.bulletjournal.notifications,NotificationService,deleteESDocument,Long Identifier
bulletJournal,com.bulletjournal.notifications,NotificationService,handleNotifications,Complex Method
bulletJournal,com.bulletjournal.notifications,NotificationService,handleNotifications,Long Identifier
bulletJournal,com.bulletjournal.notifications,NotificationService,handleNotifications,Long Method
bulletJournal,com.bulletjournal.notifications,NotificationService,handleNotifications,Long Statement
bulletJournal,com.bulletjournal.notifications,NotificationService,preDestroy,Magic Number
bulletJournal,com.bulletjournal.notifications.informed,MockedNotificationDaoJpa,create,Long Statement
bulletJournal,com.bulletjournal.notifications.informed,MockedNotificationDaoJpa,getNotifications,Long Statement
bulletJournal,com.bulletjournal.notifications.informed,ShareProjectItemEvent,getEventTitle,Long Statement
bulletJournal,com.bulletjournal.notifications.informed,RequestProjectItemWriteAccessEvent,getEventTitle,Long Statement
bulletJournal,com.bulletjournal.notifications.informed,SetLabelEvent,getEventTitle,Long Statement
bulletJournal,com.bulletjournal.notifications.informed,Informed,toNotifications,Long Statement
bulletJournal,com.bulletjournal.notifications.informed,Informed,toNotifications,Long Statement
bulletJournal,com.bulletjournal.notifications.informed,RequestProjectItemWriteAccessResponseEvent,RequestProjectItemWriteAccessResponseEvent,Long Parameter List
bulletJournal,com.bulletjournal.notifications.informed,RequestProjectItemWriteAccessResponseEvent,getEventTitle,Long Statement
bulletJournal,com.bulletjournal.notifications.informed,RevokeSharableEvent,getEventTitle,Long Statement
bulletJournal,com.bulletjournal.notifications.informed,UpdateTaskAssigneeEvent,getEventTitle,Long Statement
bulletJournal,com.bulletjournal.notifications.informed,JoinGroupResponseEvent,getEventTitle,Long Statement
bulletJournal,com.bulletjournal.notifications.informed,UpdateTransactionPayerEvent,getEventTitle,Long Statement
bulletJournal,com.bulletjournal.notifications.informed,InviteToJoinGroupEvent,getEventTitle,Long Statement
bulletJournal,com.bulletjournal.filters,MDCFilter,doFilter,Long Statement
bulletJournal,com.bulletjournal.filters,AuthFilter,doFilter,Complex Method
bulletJournal,com.bulletjournal.filters,AuthFilter,doFilter,Long Statement
bulletJournal,com.bulletjournal.filters.rate.limiting,TokenBucket,isLimitExceeded,Missing default
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,getNotes,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,getNotes,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,getNotes,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,getNotes,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,getNotes,Magic Number
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,getNotes,Magic Number
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,getNotesByOrder,Long Parameter List
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,getNotesByOrder,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,getNotesByOrder,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,getNotesByOrder,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,move,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,findRecentProjectItemContentsBetween,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,findRecentProjectItemContentsBetween,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,findRecentProjectItemContentsBetween,Magic Number
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,setColor,Long Statement
bulletJournal,com.bulletjournal.repository,NoteDaoJpa,createSampleNotes,Magic Number
bulletJournal,com.bulletjournal.repository,AuditableRepository,findAuditablesBetween,Long Parameter List
bulletJournal,com.bulletjournal.repository,NotificationDaoJpa,getNotifications,Long Identifier
bulletJournal,com.bulletjournal.repository,NotificationDaoJpa,create,Long Identifier
bulletJournal,com.bulletjournal.repository,NotificationDaoJpa,create,Long Statement
bulletJournal,com.bulletjournal.repository,NotificationDaoJpa,create,Long Statement
bulletJournal,com.bulletjournal.repository,NotificationDaoJpa,create,Long Statement
bulletJournal,com.bulletjournal.repository,NotificationDaoJpa,findAffectedUsernames,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,generatePublicItemLink,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,shareProjectItem,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,getSharables,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,getSharables,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,revokeSharable,Long Identifier
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,revokeSharable,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,addContent,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,addContent,Magic Number
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,getContent,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,updateContent,Long Parameter List
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,updateContent,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,updateContent,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,updateContent,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,updateContent,Magic Number
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,updateContent,Long Parameter List
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,deleteContent,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,deleteContent,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,deleteContent,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,getProjectItem,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,getContentRevision,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,setContentsOrder,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,getContents,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,getContents,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,getRecentProjectItemsBetween,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectItemDaoJpa,getRecentProjectItemsBetween,Long Statement
bulletJournal,com.bulletjournal.repository,PublicProjectItemDaoJpa,generatePublicItemLink,Missing default
bulletJournal,com.bulletjournal.repository,PublicProjectItemDaoJpa,getPublicItem,Long Statement
bulletJournal,com.bulletjournal.repository,PublicProjectItemDaoJpa,getPublicItem,Long Statement
bulletJournal,com.bulletjournal.repository,PublicProjectItemDaoJpa,getPublicItemLinks,Missing default
bulletJournal,com.bulletjournal.repository,PublicProjectItemDaoJpa,revokeSharableLink,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,generateTask,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getReminderSetting,Long Parameter List
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getTasks,Magic Number
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getTasks,Magic Number
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getTasksByOrder,Long Parameter List
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getTasksByOrder,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getTasksByOrder,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getTasksByOrder,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getCompletedTask,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getTasksBetween,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getRecurringTaskNeedReminding,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getRecurringTaskOfAssigneeInProjects,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createTaskFromSampleTask,Long Parameter List
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createTaskFromSampleTask,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,create,Complex Method
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,create,Long Parameter List
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,create,Magic Number
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,create,Magic Number
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,create,Long Parameter List
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,complete,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,completeSingleRecurringTask,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,deleteCompletedTask,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,deleteCompletedTask,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getCompletedTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getCompletedTasksBetween,Long Parameter List
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getCompletedTasksBetween,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getCompletedTasksBetween,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getCompletedTasksBetween,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,uncomplete,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,uncomplete,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,getCreateTaskParams,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,move,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,isTaskModified,Magic Number
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,isTaskModified,Magic Number
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,findRecentProjectItemContentsBetween,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,findRecentProjectItemContentsBetween,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,findRecentProjectItemContentsBetween,Magic Number
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,sampleTaskToCreateTaskParams,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,sampleTaskToCreateTaskParams,Magic Number
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,TaskDaoJpa,createSampleTasks,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectSettingDaoJpa,setProjectSetting,Long Parameter List
bulletJournal,com.bulletjournal.repository,ProjectSettingDaoJpa,setProjectSetting,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,getProject,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,getSharedProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,addProjectsByOwner,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,getOwnerProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,getOwnerProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,getOwnerProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,create,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,createSampleProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,createSampleProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,createSampleProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,createSampleProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,createSampleProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,createSampleProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,createSampleProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,createSampleProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,createSampleProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,createSampleProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,createSampleProjects,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,createSampleProjects,Magic Number
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,partialUpdate,Long Parameter List
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,generateEvents,Long Parameter List
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,updateSharedProjectsOrder,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,deleteProject,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,deleteProject,Long Statement
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,deleteProject,Missing default
bulletJournal,com.bulletjournal.repository,ProjectDaoJpa,setProjectOwner,Long Statement
bulletJournal,com.bulletjournal.repository,AuditableDaoJpa,create,Long Statement
bulletJournal,com.bulletjournal.repository,AuditableDaoJpa,getHistory,Long Parameter List
bulletJournal,com.bulletjournal.repository,AuditableDaoJpa,getHistory,Long Statement
bulletJournal,com.bulletjournal.repository,AuditableDaoJpa,getHistory,Long Statement
bulletJournal,com.bulletjournal.repository,AuditableDaoJpa,getHistory,Long Statement
bulletJournal,com.bulletjournal.repository,AuditableDaoJpa,getHistory,Long Statement
bulletJournal,com.bulletjournal.repository,UserPointActivityDaoJpa,findPointActivityByUsername,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,getTransactions,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,getTransactionsBetween,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,getTransactionsByPayer,Long Parameter List
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,getTransactionsByPayer,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,partialUpdate,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,delete,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,deleteSingleRecurringTransaction,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,move,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,findRecentProjectItemContentsBetween,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,findRecentProjectItemContentsBetween,Long Statement
bulletJournal,com.bulletjournal.repository,TransactionDaoJpa,findRecentProjectItemContentsBetween,Magic Number
