Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
BulletJournal,com.bulletjournal.templates.controller.model,SelectionMetadata,setFrequency,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SelectionMetadata,SelectionMetadata,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SelectionMetadata,SelectionMetadata,5,1,3
BulletJournal,com.bulletjournal.templates.controller.model,SelectionMetadata,getKeyword,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SelectionMetadata,setKeyword,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SelectionMetadata,getSelection,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SelectionMetadata,setSelection,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,AuditSampleTaskParams,AuditSampleTaskParams,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,AuditSampleTaskParams,AuditSampleTaskParams,4,1,2
BulletJournal,com.bulletjournal.templates.controller.model,AuditSampleTaskParams,getChoiceId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,AuditSampleTaskParams,setChoiceId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,AuditSampleTaskParams,getSelections,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,AuditSampleTaskParams,setSelections,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StepMetadata,getKeyword,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StepMetadata,setKeyword,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StepMetadata,getStep,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StepMetadata,setStep,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StepMetadata,StepMetadata,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StepMetadata,StepMetadata,4,1,2
BulletJournal,com.bulletjournal.templates.controller.model,ImportTasksParams,getSelections,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,ImportTasksParams,setSelections,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,ImportTasksParams,getCategoryId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,ImportTasksParams,setCategoryId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,ImportTasksParams,isSubscribed,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,ImportTasksParams,setSubscribed,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,ImportTasksParams,getScrollId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,ImportTasksParams,setScrollId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateChoiceParams,CreateChoiceParams,5,1,3
BulletJournal,com.bulletjournal.templates.controller.model,CreateChoiceParams,getName,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateChoiceParams,setName,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateChoiceParams,isMultiple,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateChoiceParams,setMultiple,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateChoiceParams,isInstructionIncluded,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateChoiceParams,setInstructionIncluded,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateStepMetadataKeywordsParams,UpdateStepMetadataKeywordsParams,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateStepMetadataKeywordsParams,UpdateStepMetadataKeywordsParams,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateStepMetadataKeywordsParams,getStepId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateStepMetadataKeywordsParams,setStepId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateStepMetadataParams,CreateStepMetadataParams,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateStepMetadataParams,CreateStepMetadataParams,4,1,2
BulletJournal,com.bulletjournal.templates.controller.model,CreateStepMetadataParams,getKeyword,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateStepMetadataParams,setKeyword,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateStepMetadataParams,getStepId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateStepMetadataParams,setStepId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,isPending,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,setPending,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,getName,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,setName,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,getContent,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,setContent,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,getMetadata,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,setMetadata,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,getTimeZone,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,setTimeZone,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,getUid,6,2,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,setUid,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,isRefreshable,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskParams,setRefreshable,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateSampleTaskParams,getName,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateSampleTaskParams,setName,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateSampleTaskParams,getContent,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateSampleTaskParams,setContent,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateSampleTaskParams,getMetadata,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateSampleTaskParams,setMetadata,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateSampleTaskParams,getTimeZone,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateSampleTaskParams,setTimeZone,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateSampleTaskParams,getUid,6,2,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateSampleTaskParams,setUid,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRule,SampleTaskRule,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRule,SampleTaskRule,5,1,3
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRule,getStep,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRule,setStep,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRule,getSelectionCombo,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRule,setSelectionCombo,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRule,getTaskIds,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRule,setTaskIds,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Selection,Selection,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Selection,Selection,6,1,4
BulletJournal,com.bulletjournal.templates.controller.model,Selection,Selection,5,1,3
BulletJournal,com.bulletjournal.templates.controller.model,Selection,getId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Selection,setId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Selection,getChoice,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Selection,setChoice,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Selection,getIcon,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Selection,setIcon,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Selection,getText,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Selection,setText,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionParams,UpdateSelectionParams,4,1,2
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionParams,getIcon,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionParams,setIcon,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionParams,getText,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionParams,setText,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,getNeedStartDate,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,setNeedStartDate,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,getNextStepId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,setNextStepId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,getImage,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,setImage,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,getName,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,setName,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,getDescription,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,setDescription,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,getIcon,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,setIcon,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,getColor,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,setColor,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,getForumId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategoryParams,setForumId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpsertSampleTaskRuleParams,UpsertSampleTaskRuleParams,5,1,3
BulletJournal,com.bulletjournal.templates.controller.model,UpsertSampleTaskRuleParams,getStepId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpsertSampleTaskRuleParams,setStepId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpsertSampleTaskRuleParams,getSelectionCombo,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpsertSampleTaskRuleParams,setSelectionCombo,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpsertSampleTaskRuleParams,getTaskIds,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpsertSampleTaskRuleParams,setTaskIds,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Choice,Choice,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Choice,Choice,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Choice,Choice,5,1,3
BulletJournal,com.bulletjournal.templates.controller.model,Choice,Choice,7,1,5
BulletJournal,com.bulletjournal.templates.controller.model,Choice,Choice,7,1,5
BulletJournal,com.bulletjournal.templates.controller.model,Choice,getId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Choice,setId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Choice,getName,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Choice,setName,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Choice,isMultiple,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Choice,setMultiple,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Choice,getCategories,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Choice,setCategories,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Choice,getSelections,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Choice,setSelections,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Choice,getSteps,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Choice,setSteps,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Choice,isInstructionIncluded,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Choice,setInstructionIncluded,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionMetadataKeywordsParams,getFrequency,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionMetadataKeywordsParams,setFrequency,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionMetadataKeywordsParams,UpdateSelectionMetadataKeywordsParams,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionMetadataKeywordsParams,UpdateSelectionMetadataKeywordsParams,4,1,2
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionMetadataKeywordsParams,getSelectionId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionMetadataKeywordsParams,setSelectionId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,Category,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,Category,3,1,2
BulletJournal,com.bulletjournal.templates.controller.model,Category,Category,6,1,4
BulletJournal,com.bulletjournal.templates.controller.model,Category,Category,9,1,7
BulletJournal,com.bulletjournal.templates.controller.model,Category,Category,10,1,8
BulletJournal,com.bulletjournal.templates.controller.model,Category,Category,14,1,12
BulletJournal,com.bulletjournal.templates.controller.model,Category,getNeedStartDate,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,setNeedStartDate,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,getNextStepId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,setNextStepId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,getRules,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,setRules,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,getIcon,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,setIcon,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,getColor,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,setColor,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,getForumId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,setForumId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,getId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,setId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,getSubCategories,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,setSubCategories,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,getName,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,setName,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,getDescription,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,setDescription,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,getImage,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,setImage,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,getChoices,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,setChoices,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,equals,6,3,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,hashCode,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,toString,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Category,clone,10,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Category,convertToStep,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CategoryUnsubscribeParams,CategoryUnsubscribeParams,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CategoryUnsubscribeParams,CategoryUnsubscribeParams,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CategoryUnsubscribeParams,getSelectionId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CategoryUnsubscribeParams,setSelectionId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SubscribedCategory,SubscribedCategory,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SubscribedCategory,SubscribedCategory,5,1,3
BulletJournal,com.bulletjournal.templates.controller.model,SubscribedCategory,getCategory,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SubscribedCategory,setCategory,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SubscribedCategory,getSelections,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SubscribedCategory,setSelections,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SubscribedCategory,getProjects,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SubscribedCategory,setProjects,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SubscribedCategory,addSelection,6,2,1
BulletJournal,com.bulletjournal.templates.controller.model,SubscribedCategory,addProject,6,2,1
BulletJournal,com.bulletjournal.templates.controller.model,CategorySteps,getConnections,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CategorySteps,setConnections,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CategorySteps,getFinalSteps,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CategorySteps,setFinalSteps,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CategorySteps,getStepIds,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CategorySteps,setStepIds,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Steps,Steps,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Steps,Steps,4,1,2
BulletJournal,com.bulletjournal.templates.controller.model,Steps,getSteps,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Steps,setSteps,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,Steps,getCategories,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,Steps,setCategories,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionIntroductionParams,UpdateSelectionIntroductionParams,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionIntroductionParams,UpdateSelectionIntroductionParams,5,1,3
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionIntroductionParams,getImageLink,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionIntroductionParams,setImageLink,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionIntroductionParams,getDescription,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionIntroductionParams,setDescription,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionIntroductionParams,getTitle,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSelectionIntroductionParams,setTitle,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateChoiceParams,UpdateChoiceParams,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateChoiceParams,getName,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateChoiceParams,setName,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateChoiceParams,isMultiple,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateChoiceParams,setMultiple,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateChoiceParams,isInstructionIncluded,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateChoiceParams,setInstructionIncluded,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,RemoveUserSampleTasksParams,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,RemoveUserSampleTasksParams,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,getSampleTasks,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,setSampleTasks,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,getProjectId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,setProjectId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,getAssignees,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,setAssignees,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,getReminderBefore,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,setReminderBefore,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,getLabels,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,setLabels,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,getStartDate,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,setStartDate,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,getTimezone,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,RemoveUserSampleTasksParams,setTimezone,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,ChoiceMetadata,ChoiceMetadata,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,ChoiceMetadata,ChoiceMetadata,4,1,2
BulletJournal,com.bulletjournal.templates.controller.model,ChoiceMetadata,getKeyword,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,ChoiceMetadata,setKeyword,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,ChoiceMetadata,getChoice,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,ChoiceMetadata,setChoice,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskContentParams,getText,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateSampleTaskContentParams,setText,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,StockTickerDetails,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,StockTickerDetails,22,1,20
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,StockTickerDetails,5,1,3
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getTicker,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setTicker,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getDetails,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setDetails,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getSelection,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setSelection,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getLogo,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setLogo,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getCountry,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setCountry,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getIndustry,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setIndustry,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getMarketCap,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setMarketCap,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getEmployees,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setEmployees,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getPhone,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setPhone,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getCeo,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setCeo,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getUrl,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setUrl,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getDescription,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setDescription,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getExchange,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setExchange,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getName,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setName,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getExchangeSymbol,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setExchangeSymbol,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getHqAddress,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setHqAddress,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getHqState,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setHqState,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getHqCountry,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setHqCountry,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getTags,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setTags,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,getSimilar,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,StockTickerDetails,setSimilar,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateSelectionIntroductionParams,CreateSelectionIntroductionParams,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateSelectionIntroductionParams,CreateSelectionIntroductionParams,5,1,4
BulletJournal,com.bulletjournal.templates.controller.model,CreateSelectionIntroductionParams,getImageLink,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateSelectionIntroductionParams,setImageLink,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateSelectionIntroductionParams,getDescription,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateSelectionIntroductionParams,setDescription,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,CreateSelectionIntroductionParams,getTitle,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,CreateSelectionIntroductionParams,setTitle,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategorySubscriptionParams,UpdateCategorySubscriptionParams,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategorySubscriptionParams,UpdateCategorySubscriptionParams,4,1,2
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategorySubscriptionParams,getSelectionId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategorySubscriptionParams,setSelectionId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategorySubscriptionParams,getProjectId,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,UpdateCategorySubscriptionParams,setProjectId,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRuleView,SampleTaskRuleView,2,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRuleView,SampleTaskRuleView,5,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRuleView,getSelections,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRuleView,addSelection,4,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRuleView,setSelections,3,1,1
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRuleView,getTasks,3,1,0
BulletJournal,com.bulletjournal.templates.controller.model,SampleTaskRuleView,addTask,4,1,1
